dim_1,dim_2,dim_3,dim_4,value
26,26,7,20,1.0
26,26,7,21,1.0
26,26,7,22,1.0
26,26,7,23,1.0
26,26,7,24,1.0
26,26,7,25,1.0
26,26,7,26,1.0
26,26,7,27,1.0
26,26,7,28,1.0
26,26,7,29,1.0
26,26,7,30,1.0
26,26,7,31,1.0
26,26,7,32,1.0
26,26,7,33,1.0
26,26,7,34,1.0
26,26,7,35,1.0
26,26,7,36,1.0
26,26,7,37,1.0
26,26,7,38,1.0
26,26,7,39,1.0
26,26,7,40,1.0
26,26,7,41,1.0
26,26,7,42,1.0
26,26,7,43,1.0
26,26,7,44,1.0
26,26,7,45,1.0
26,26,7,46,1.0
26,26,7,47,1.0
26,26,7,48,1.0
26,26,7,49,1.0
26,26,7,50,1.0
26,26,7,51,1.0
26,26,7,52,1.0
26,26,7,53,1.0
26,26,7,54,1.0
26,26,7,55,1.0
26,26,7,56,1.0
26,26,7,57,1.0
26,26,7,58,1.0
26,26,7,59,1.0
26,26,7,60,1.0
26,26,8,1,1.0
26,26,8,2,1.0
26,26,8,3,1.0
26,26,8,4,1.0
26,26,8,5,1.0
26,26,8,6,1.0
26,26,8,7,1.0
26,26,8,8,1.0
26,26,8,9,1.0
26,26,8,10,1.0
26,26,8,11,1.0
26,26,8,12,1.0
26,26,8,13,1.0
26,26,8,14,1.0
26,26,8,15,1.0
26,26,8,16,1.0
26,26,8,17,1.0
26,26,8,18,1.0
26,26,8,19,1.0
26,26,8,20,1.0
26,26,8,21,1.0
26,26,8,22,1.0
26,26,8,23,1.0
26,26,8,24,1.0
26,26,8,25,1.0
26,26,8,26,1.0
26,26,8,27,1.0
26,26,8,28,1.0
26,26,8,29,1.0
26,26,8,30,1.0
26,26,8,31,1.0
26,26,8,32,1.0
26,26,8,33,1.0
26,26,8,34,1.0
26,26,8,35,1.0
26,26,8,36,1.0
26,26,8,37,1.0
26,26,8,38,1.0
26,26,8,39,1.0
26,26,8,40,1.0
26,26,8,41,1.0
26,26,8,42,1.0
26,26,8,43,1.0
26,26,8,44,1.0
26,26,8,45,1.0
26,26,8,46,1.0
26,26,8,47,1.0
26,26,8,48,1.0
26,26,8,49,1.0
26,26,8,50,1.0
26,26,8,51,1.0
26,26,8,52,1.0
26,26,8,53,1.0
26,26,8,54,1.0
26,26,8,55,1.0
26,26,8,56,1.0
26,26,8,57,1.0
26,26,8,58,1.0
26,26,8,59,1.0
26,26,8,60,1.0
26,26,9,1,1.0
26,26,9,2,1.0
26,26,9,3,1.0
26,26,9,4,1.0
26,26,9,5,1.0
26,26,9,6,1.0
26,26,9,7,1.0
26,26,9,8,1.0
26,26,9,9,1.0
26,26,9,10,1.0
26,26,9,11,1.0
26,26,9,12,1.0
26,26,9,13,1.0
26,26,9,14,1.0
26,26,9,15,1.0
26,26,9,16,1.0
26,26,9,17,1.0
26,26,9,18,1.0
26,26,9,19,1.0
26,26,9,20,1.0
26,26,9,21,1.0
26,26,9,22,1.0
26,26,9,23,1.0
26,26,9,24,1.0
26,26,9,25,1.0
26,26,9,26,1.0
26,26,9,27,1.0
26,26,9,28,1.0
26,26,9,29,1.0
26,26,9,30,1.0
26,26,9,31,1.0
26,26,9,32,1.0
26,26,9,33,1.0
26,26,9,34,1.0
26,26,9,35,1.0
26,26,9,36,1.0
26,26,9,37,1.0
26,26,9,38,1.0
26,26,9,39,1.0
26,26,9,40,1.0
26,26,9,41,1.0
26,26,9,42,1.0
26,26,9,43,1.0
26,26,9,44,1.0
26,26,9,45,1.0
26,26,9,46,1.0
26,26,9,47,1.0
26,26,9,48,1.0
26,26,9,49,1.0
26,26,9,50,1.0
26,26,9,51,1.0
26,26,9,52,1.0
26,26,9,53,1.0
26,26,9,54,1.0
26,26,9,55,1.0
26,26,9,56,1.0
26,26,9,57,1.0
26,26,9,58,1.0
26,26,9,59,1.0
26,26,9,60,1.0
26,26,10,1,1.0
26,26,10,2,1.0
26,26,10,3,1.0
26,26,10,4,1.0
26,26,10,5,1.0
26,26,10,6,1.0
26,26,10,7,1.0
26,26,10,8,1.0
26,26,10,9,1.0
26,26,10,10,1.0
26,26,10,11,1.0
26,26,10,12,1.0
26,26,10,13,1.0
26,26,10,14,1.0
26,26,10,15,1.0
26,26,10,16,1.0
26,26,10,17,1.0
26,26,10,18,1.0
26,26,10,19,1.0
26,26,10,20,1.0
26,26,10,21,1.0
26,26,10,22,1.0
26,26,10,23,1.0
26,26,10,24,1.0
26,26,10,25,1.0
26,26,10,26,1.0
26,26,10,27,1.0
26,26,10,28,1.0
26,26,10,29,1.0
26,26,10,30,1.0
26,26,10,31,1.0
26,26,10,32,1.0
26,26,10,33,1.0
26,26,10,34,1.0
26,26,10,35,1.0
26,26,10,36,1.0
26,26,10,37,1.0
26,26,10,38,1.0
26,26,10,39,1.0
26,26,10,40,1.0
26,26,10,41,1.0
26,26,10,42,1.0
26,26,10,43,1.0
26,26,10,44,1.0
26,26,10,45,1.0
26,26,10,46,1.0
26,26,10,47,1.0
26,26,10,48,1.0
26,26,10,49,1.0
26,26,10,50,1.0
26,26,10,51,1.0
26,26,10,52,1.0
26,26,10,53,1.0
26,26,10,54,1.0
26,26,10,55,1.0
26,26,10,56,1.0
26,26,10,57,1.0
26,26,10,58,1.0
26,26,10,59,1.0
26,26,10,60,1.0
26,26,11,1,1.0
26,26,11,2,1.0
26,26,11,3,1.0
26,26,11,4,1.0
26,26,11,5,1.0
26,26,11,6,1.0
26,26,11,7,1.0
26,26,11,8,1.0
26,26,11,9,1.0
26,26,11,10,1.0
26,26,11,11,1.0
26,26,11,12,1.0
26,26,11,13,1.0
26,26,11,14,1.0
26,26,11,15,1.0
26,26,11,16,1.0
26,26,11,17,1.0
26,26,11,18,1.0
26,26,11,19,1.0
26,26,11,20,1.0
26,26,11,21,1.0
26,26,11,22,1.0
26,26,11,23,1.0
26,26,11,24,1.0
26,26,11,25,1.0
26,26,11,26,1.0
26,26,11,27,1.0
26,26,11,28,1.0
26,26,11,29,1.0
26,26,11,30,1.0
26,26,11,31,1.0
26,26,11,32,1.0
26,26,11,33,1.0
26,26,11,34,1.0
26,26,11,35,1.0
26,26,11,36,1.0
26,26,11,37,1.0
26,26,11,38,1.0
26,26,11,39,1.0
26,26,11,40,1.0
26,26,11,41,1.0
26,26,11,42,1.0
26,26,11,43,1.0
26,26,11,44,1.0
26,26,11,45,1.0
26,26,11,46,1.0
26,26,11,47,1.0
26,26,11,48,1.0
26,26,11,49,1.0
26,26,11,50,1.0
26,26,11,51,1.0
26,26,11,52,1.0
26,26,11,53,1.0
26,26,11,54,1.0
26,26,11,55,1.0
26,26,11,56,1.0
26,26,11,57,1.0
26,26,11,58,1.0
26,26,11,59,1.0
26,26,11,60,1.0
26,26,12,1,1.0
26,26,12,2,1.0
26,26,12,3,1.0
26,26,12,4,1.0
26,26,12,5,1.0
26,26,12,6,1.0
26,26,12,7,1.0
26,26,12,8,1.0
26,26,12,9,1.0
26,26,12,10,1.0
26,26,12,11,1.0
26,26,12,12,1.0
26,26,12,13,1.0
26,26,12,14,1.0
26,26,12,15,1.0
26,26,12,16,1.0
26,26,12,17,1.0
26,26,12,18,1.0
26,26,12,19,1.0
26,26,12,20,1.0
26,26,12,21,1.0
26,26,12,22,1.0
26,26,12,23,1.0
26,26,12,24,1.0
26,26,12,25,1.0
26,26,12,26,1.0
26,26,12,27,1.0
26,26,12,28,1.0
26,26,12,29,1.0
26,26,12,30,1.0
26,26,12,31,1.0
26,26,12,32,1.0
26,26,12,33,1.0
26,26,12,34,1.0
26,26,12,35,1.0
26,26,12,36,1.0
26,26,12,37,1.0
26,26,12,38,1.0
26,26,12,39,1.0
26,26,12,40,1.0
26,26,12,41,1.0
26,26,12,42,1.0
26,26,12,43,1.0
26,26,12,44,1.0
26,26,12,45,1.0
26,26,12,46,1.0
26,26,12,47,1.0
26,26,12,48,1.0
26,26,12,49,1.0
26,26,12,50,1.0
26,26,12,51,1.0
26,26,12,52,1.0
26,26,12,53,1.0
26,26,12,54,1.0
26,26,12,55,1.0
26,26,12,56,1.0
26,26,12,57,1.0
26,26,12,58,1.0
26,26,12,59,1.0
26,26,12,60,1.0
26,26,13,1,1.0
26,26,13,2,1.0
26,26,13,3,1.0
26,26,13,4,1.0
26,26,13,5,1.0
26,26,13,6,1.0
26,26,13,7,1.0
26,26,13,8,1.0
26,26,13,9,1.0
26,26,13,10,1.0
26,26,13,11,1.0
26,26,13,12,1.0
26,26,13,13,1.0
26,26,13,14,1.0
26,26,13,15,1.0
26,26,13,16,1.0
26,26,13,17,1.0
26,26,13,18,1.0
26,26,13,19,1.0
26,26,13,20,1.0
26,26,13,21,1.0
26,26,13,22,1.0
26,26,13,23,1.0
26,26,13,24,1.0
26,26,13,25,1.0
26,26,13,26,1.0
26,26,13,27,1.0
26,26,13,28,1.0
26,26,13,29,1.0
26,26,13,30,1.0
26,26,13,31,1.0
26,26,13,32,1.0
26,26,13,33,1.0
26,26,13,34,1.0
26,26,13,35,1.0
26,26,13,36,1.0
26,26,13,37,1.0
26,26,13,38,1.0
26,26,13,39,1.0
26,26,13,40,1.0
26,26,13,41,1.0
26,26,13,42,1.0
26,26,13,43,1.0
26,26,13,44,1.0
26,26,13,45,1.0
26,26,13,46,1.0
26,26,13,47,1.0
26,26,13,48,1.0
26,26,13,49,1.0
26,26,13,50,1.0
26,26,13,51,1.0
26,26,13,52,1.0
26,26,13,53,1.0
26,26,13,54,1.0
26,26,13,55,1.0
26,26,13,56,1.0
26,26,13,57,1.0
26,26,13,58,1.0
26,26,13,59,1.0
26,26,13,60,1.0
26,26,14,1,1.0
26,26,14,2,1.0
26,26,14,3,1.0
26,26,14,4,1.0
26,26,14,5,1.0
26,26,14,6,1.0
26,26,14,7,1.0
26,26,14,8,1.0
26,26,14,9,1.0
26,26,14,10,1.0
26,26,14,11,1.0
26,26,14,12,1.0
26,26,14,13,1.0
26,26,14,14,1.0
26,26,14,15,1.0
26,26,14,16,1.0
26,26,14,17,1.0
26,26,14,18,1.0
26,26,14,19,1.0
26,26,14,20,1.0
26,26,14,21,1.0
26,26,14,22,1.0
26,26,14,23,1.0
26,26,14,24,1.0
26,26,14,25,1.0
26,26,14,26,1.0
26,26,14,27,1.0
26,26,14,28,1.0
26,26,14,29,1.0
26,26,14,30,1.0
26,26,14,31,1.0
26,26,14,32,1.0
26,26,14,33,1.0
26,26,14,34,1.0
26,26,14,35,1.0
26,26,14,36,1.0
26,26,14,37,1.0
26,26,14,38,1.0
26,26,14,39,1.0
26,26,14,40,1.0
26,26,14,41,1.0
26,26,14,42,1.0
26,26,14,43,1.0
26,26,14,44,1.0
26,26,14,45,1.0
26,26,14,46,1.0
26,26,14,47,1.0
26,26,14,48,1.0
26,26,14,49,1.0
26,26,14,50,1.0
26,26,14,51,1.0
26,26,14,52,1.0
26,26,14,53,1.0
26,26,14,54,1.0
26,26,14,55,1.0
26,26,14,56,1.0
26,26,14,57,1.0
26,26,14,58,1.0
26,26,14,59,1.0
26,26,14,60,1.0
26,26,15,1,1.0
26,26,15,2,1.0
26,26,15,3,1.0
26,26,15,4,1.0
26,26,15,5,1.0
26,26,15,6,1.0
26,26,15,7,1.0
26,26,15,8,1.0
26,26,15,9,1.0
26,26,15,10,1.0
26,26,15,11,1.0
26,26,15,12,1.0
26,26,15,13,1.0
26,26,15,14,1.0
26,26,15,15,1.0
26,26,15,16,1.0
26,26,15,17,1.0
26,26,15,18,1.0
26,26,15,19,1.0
26,26,15,20,1.0
26,26,15,21,1.0
26,26,15,22,1.0
26,26,15,23,1.0
26,26,15,24,1.0
26,26,15,25,1.0
26,26,15,26,1.0
26,26,15,27,1.0
26,26,15,28,1.0
26,26,15,29,1.0
26,26,15,30,1.0
26,26,15,31,1.0
26,26,15,32,1.0
26,26,15,33,1.0
26,26,15,34,1.0
26,26,15,35,1.0
26,26,15,36,1.0
26,26,15,37,1.0
26,26,15,38,1.0
26,26,15,39,1.0
26,26,15,40,1.0
26,26,15,41,1.0
26,26,15,42,1.0
26,26,15,43,1.0
26,26,15,44,1.0
26,26,15,45,1.0
26,26,15,46,1.0
26,26,15,47,1.0
26,26,15,48,1.0
26,26,15,49,1.0
26,26,15,50,1.0
26,26,15,51,1.0
26,26,15,52,1.0
26,26,15,53,1.0
26,26,15,54,1.0
26,26,15,55,1.0
26,26,15,56,1.0
26,26,15,57,1.0
26,26,15,58,1.0
26,26,15,59,1.0
26,26,15,60,1.0
26,26,16,1,1.0
26,26,16,2,1.0
26,26,16,3,1.0
26,26,16,4,1.0
26,26,16,5,1.0
26,26,16,6,1.0
26,26,16,7,1.0
26,26,16,8,1.0
26,26,16,9,1.0
26,26,16,10,1.0
26,26,16,11,1.0
26,26,16,12,1.0
26,26,16,13,1.0
26,26,16,14,1.0
26,26,16,15,1.0
26,26,16,16,1.0
26,26,16,17,1.0
26,26,16,18,1.0
26,26,16,19,1.0
26,26,16,20,1.0
26,26,16,21,1.0
26,26,16,22,1.0
26,26,16,23,1.0
26,26,16,24,1.0
26,26,16,25,1.0
26,26,16,26,1.0
26,26,16,27,1.0
26,26,16,28,1.0
26,26,16,29,1.0
26,26,16,30,1.0
26,26,16,31,1.0
26,26,16,32,1.0
26,26,16,33,1.0
26,26,16,34,1.0
26,26,16,35,1.0
26,26,16,36,1.0
26,26,16,37,1.0
26,26,16,38,1.0
26,26,16,39,1.0
26,26,16,40,1.0
26,26,16,41,1.0
26,26,16,42,1.0
26,26,16,43,1.0
26,26,16,44,1.0
26,26,16,45,1.0
26,26,16,46,1.0
26,26,16,47,1.0
26,26,16,48,1.0
26,26,16,49,1.0
26,26,16,50,1.0
26,26,16,51,1.0
26,26,16,52,1.0
26,26,16,53,1.0
26,26,16,54,1.0
26,26,16,55,1.0
26,26,16,56,1.0
26,26,16,57,1.0
26,26,16,58,1.0
26,26,16,59,1.0
26,26,16,60,1.0
26,26,17,1,1.0
26,26,17,2,1.0
26,26,17,3,1.0
26,26,17,4,1.0
26,26,17,5,1.0
26,26,17,6,1.0
26,26,17,7,1.0
26,26,17,8,1.0
26,26,17,9,1.0
26,26,17,10,1.0
26,26,17,11,1.0
26,26,17,12,1.0
26,26,17,13,1.0
26,26,17,14,1.0
26,26,17,15,1.0
26,26,17,16,1.0
26,26,17,17,1.0
26,26,17,18,1.0
26,26,17,19,1.0
26,26,17,20,1.0
26,26,17,21,1.0
26,26,17,22,1.0
26,26,17,23,1.0
26,26,17,24,1.0
26,26,17,25,1.0
26,26,17,26,1.0
26,26,17,27,1.0
26,26,17,28,1.0
26,26,17,29,1.0
26,26,17,30,1.0
26,26,17,31,1.0
26,26,17,32,1.0
26,26,17,33,1.0
26,26,17,34,1.0
26,26,17,35,1.0
26,26,17,36,1.0
26,26,17,37,1.0
26,26,17,38,1.0
26,26,17,39,1.0
26,26,17,40,1.0
26,26,17,41,1.0
26,26,17,42,1.0
26,26,17,43,1.0
26,26,17,44,1.0
26,26,17,45,1.0
26,26,17,46,1.0
26,26,17,47,1.0
26,26,17,48,1.0
26,26,17,49,1.0
26,26,17,50,1.0
26,26,17,51,1.0
26,26,17,52,1.0
26,26,17,53,1.0
26,26,17,54,1.0
26,26,17,55,1.0
26,26,17,56,1.0
26,26,17,57,1.0
26,26,17,58,1.0
26,26,17,59,1.0
26,26,17,60,1.0
26,26,18,1,1.0
26,26,18,2,1.0
26,26,18,3,1.0
26,26,18,4,1.0
26,26,18,5,1.0
26,26,18,6,1.0
26,26,18,7,1.0
26,26,18,8,1.0
26,26,18,9,1.0
26,26,18,10,1.0
26,26,18,11,1.0
26,26,18,12,1.0
26,26,18,13,1.0
26,26,18,14,1.0
26,26,18,15,1.0
26,26,18,16,1.0
26,26,18,17,1.0
26,26,18,18,1.0
26,26,18,19,1.0
26,26,18,20,1.0
26,26,18,21,1.0
26,26,18,22,1.0
26,26,18,23,1.0
26,26,18,24,1.0
26,26,18,25,1.0
26,26,18,26,1.0
26,26,18,27,1.0
26,26,18,28,1.0
26,26,18,29,1.0
26,26,18,30,1.0
26,26,18,31,1.0
26,26,18,32,1.0
26,26,18,33,1.0
26,26,18,34,1.0
26,26,18,35,1.0
26,26,18,36,1.0
26,26,18,37,1.0
26,26,18,38,1.0
26,26,18,39,1.0
26,26,18,40,1.0
26,26,18,41,1.0
26,26,18,42,1.0
26,26,18,43,1.0
26,26,18,44,1.0
26,26,18,45,1.0
26,26,18,46,1.0
26,26,18,47,1.0
26,26,18,48,1.0
26,26,18,49,1.0
26,26,18,50,1.0
26,26,18,51,1.0
26,26,18,52,1.0
26,26,18,53,1.0
26,26,18,54,1.0
26,26,18,55,1.0
26,26,18,56,1.0
26,26,18,57,1.0
26,26,18,58,1.0
26,26,18,59,1.0
26,26,18,60,1.0
26,27,15,14,1.0
26,28,10,3,1.0
26,29,12,7,1.0
26,30,17,7,1.0
26,31,1,1,1.0
26,31,2,1,1.0
26,31,6,1,1.0
26,31,7,1,1.0
26,31,9,1,1.0
26,31,11,1,1.0
26,31,13,16,1.0
26,31,14,1,1.0
26,31,15,1,1.0
26,31,16,1,1.0
26,31,18,39,1.0
27,25,5,6,1.0
27,26,15,27,1.0
27,27,1,1,1.0
27,27,1,2,1.0
27,27,1,3,1.0
27,27,1,4,1.0
27,27,1,5,1.0
27,27,1,6,1.0
27,27,1,7,1.0
27,27,1,8,1.0
27,27,1,9,1.0
27,27,1,10,1.0
27,27,1,11,1.0
27,27,1,12,1.0
27,27,1,13,1.0
27,27,1,14,1.0
27,27,1,15,1.0
27,27,1,16,1.0
27,27,1,17,1.0
27,27,1,18,1.0
27,27,1,19,1.0
27,27,1,20,1.0
27,27,1,21,1.0
27,27,1,22,1.0
27,27,1,23,1.0
27,27,1,24,1.0
27,27,1,25,1.0
27,27,1,26,1.0
27,27,1,27,1.0
27,27,1,28,1.0
27,27,1,29,1.0
27,27,1,30,1.0
27,27,1,31,1.0
27,27,1,32,1.0
27,27,1,33,1.0
27,27,1,34,1.0
27,27,1,35,1.0
27,27,1,36,1.0
27,27,1,37,1.0
27,27,1,38,1.0
27,27,1,39,1.0
27,27,1,40,1.0
27,27,1,41,1.0
27,27,1,42,1.0
27,27,1,43,1.0
27,27,1,44,1.0
27,27,1,45,1.0
27,27,1,46,1.0
27,27,1,47,1.0
27,27,1,48,1.0
27,27,1,49,1.0
27,27,1,50,1.0
27,27,1,51,1.0
27,27,1,52,1.0
27,27,1,53,1.0
27,27,1,54,1.0
27,27,1,55,1.0
27,27,1,56,1.0
27,27,1,57,1.0
27,27,1,58,1.0
27,27,1,59,1.0
27,27,1,60,1.0
27,27,2,1,1.0
27,27,2,2,1.0
27,27,2,3,1.0
27,27,2,4,1.0
27,27,2,5,1.0
27,27,2,6,1.0
27,27,2,7,1.0
27,27,2,8,1.0
27,27,2,9,1.0
27,27,2,10,1.0
27,27,2,11,1.0
27,27,2,12,1.0
27,27,2,13,1.0
27,27,2,14,1.0
27,27,2,15,1.0
27,27,2,16,1.0
27,27,2,17,1.0
27,27,2,18,1.0
27,27,2,19,1.0
27,27,2,20,1.0
27,27,2,21,1.0
27,27,2,22,1.0
27,27,2,23,1.0
27,27,2,24,1.0
27,27,2,25,1.0
27,27,2,26,1.0
27,27,2,27,1.0
27,27,2,28,1.0
27,27,2,29,1.0
27,27,2,30,1.0
27,27,2,31,1.0
27,27,2,32,1.0
27,27,2,33,1.0
27,27,2,34,1.0
27,27,2,35,1.0
27,27,2,36,1.0
27,27,2,37,1.0
27,27,2,38,1.0
27,27,2,39,1.0
27,27,2,40,1.0
27,27,2,41,1.0
27,27,2,42,1.0
27,27,2,43,1.0
27,27,2,44,1.0
27,27,2,45,1.0
27,27,2,46,1.0
27,27,2,47,1.0
27,27,2,48,1.0
27,27,2,49,1.0
27,27,2,50,1.0
27,27,2,51,1.0
27,27,2,52,1.0
27,27,2,53,1.0
27,27,2,54,1.0
27,27,2,55,1.0
27,27,2,56,1.0
27,27,2,57,1.0
27,27,2,58,1.0
27,27,2,59,1.0
27,27,2,60,1.0
27,27,3,1,1.0
27,27,3,2,1.0
27,27,3,3,1.0
27,27,3,4,1.0
27,27,3,5,1.0
27,27,3,6,1.0
27,27,3,7,1.0
27,27,3,8,1.0
27,27,3,9,1.0
27,27,3,10,1.0
27,27,3,11,1.0
27,27,3,12,1.0
27,27,3,13,1.0
27,27,3,14,1.0
27,27,3,15,1.0
27,27,3,16,1.0
27,27,3,17,1.0
27,27,3,18,1.0
27,27,3,19,1.0
27,27,3,20,1.0
27,27,3,21,1.0
27,27,3,22,1.0
27,27,3,23,1.0
27,27,3,24,1.0
27,27,3,25,1.0
27,27,3,26,1.0
27,27,3,27,1.0
27,27,3,28,1.0
27,27,3,29,1.0
27,27,3,30,1.0
27,27,3,31,1.0
27,27,3,32,1.0
27,27,3,33,1.0
27,27,3,34,1.0
27,27,3,35,1.0
27,27,3,36,1.0
27,27,3,37,1.0
27,27,3,38,1.0
27,27,3,39,1.0
27,27,3,40,1.0
27,27,3,41,1.0
27,27,3,42,1.0
27,27,3,43,1.0
27,27,3,44,1.0
27,27,3,45,1.0
27,27,3,46,1.0
27,27,3,47,1.0
27,27,3,48,1.0
27,27,3,49,1.0
27,27,3,50,1.0
27,27,3,51,1.0
27,27,3,52,1.0
27,27,3,53,1.0
27,27,3,54,1.0
27,27,3,55,1.0
27,27,3,56,1.0
27,27,3,57,1.0
27,27,3,58,1.0
27,27,3,59,1.0
27,27,3,60,1.0
27,27,4,1,1.0
27,27,4,2,1.0
27,27,4,3,1.0
27,27,4,4,1.0
27,27,4,5,1.0
27,27,4,6,1.0
27,27,4,7,1.0
27,27,4,8,1.0
27,27,4,9,1.0
27,27,4,10,1.0
27,27,4,11,1.0
27,27,4,12,1.0
27,27,4,13,1.0
27,27,4,14,1.0
27,27,4,15,1.0
27,27,4,16,1.0
27,27,4,17,1.0
27,27,4,18,1.0
27,27,4,19,1.0
27,27,4,20,1.0
27,27,4,21,1.0
27,27,4,22,1.0
27,27,4,23,1.0
27,27,4,24,1.0
27,27,4,25,1.0
27,27,4,26,1.0
27,27,4,27,1.0
27,27,4,28,1.0
27,27,4,29,1.0
27,27,4,30,1.0
27,27,4,31,1.0
27,27,4,32,1.0
27,27,4,33,1.0
27,27,4,34,1.0
27,27,4,35,1.0
27,27,4,36,1.0
27,27,4,37,1.0
27,27,4,38,1.0
27,27,4,39,1.0
27,27,4,40,1.0
27,27,4,41,1.0
27,27,4,42,1.0
27,27,4,43,1.0
27,27,4,44,1.0
27,27,4,45,1.0
27,27,4,46,1.0
27,27,4,47,1.0
27,27,4,48,1.0
27,27,4,49,1.0
27,27,4,50,1.0
27,27,4,51,1.0
27,27,4,52,1.0
27,27,4,53,1.0
27,27,4,54,1.0
27,27,4,55,1.0
27,27,4,56,1.0
27,27,4,57,1.0
27,27,4,58,1.0
27,27,4,59,1.0
27,27,4,60,1.0
27,27,5,1,1.0
27,27,5,2,1.0
27,27,5,3,1.0
27,27,5,4,1.0
27,27,5,5,1.0
27,27,5,6,1.0
27,27,5,7,1.0
27,27,5,8,1.0
27,27,5,9,1.0
27,27,5,10,1.0
27,27,5,11,1.0
27,27,5,12,1.0
27,27,5,13,1.0
27,27,5,14,1.0
27,27,5,15,1.0
27,27,5,16,1.0
27,27,5,17,1.0
27,27,5,18,1.0
27,27,5,19,1.0
27,27,5,20,1.0
27,27,5,21,1.0
27,27,5,22,1.0
27,27,5,23,1.0
27,27,5,24,1.0
27,27,5,25,1.0
27,27,5,26,1.0
27,27,5,27,1.0
27,27,5,28,1.0
27,27,5,29,1.0
27,27,5,30,1.0
27,27,5,31,1.0
27,27,5,32,1.0
27,27,5,33,1.0
27,27,5,34,1.0
27,27,5,35,1.0
27,27,5,36,1.0
27,27,5,37,1.0
27,27,5,38,1.0
27,27,5,39,1.0
27,27,5,40,1.0
27,27,5,41,1.0
27,27,5,42,1.0
27,27,5,43,1.0
27,27,5,44,1.0
27,27,5,45,1.0
27,27,5,46,1.0
27,27,5,47,1.0
27,27,5,48,1.0
27,27,5,49,1.0
27,27,5,50,1.0
27,27,5,51,1.0
27,27,5,52,1.0
27,27,5,53,1.0
27,27,5,54,1.0
27,27,5,55,1.0
27,27,5,56,1.0
27,27,5,57,1.0
27,27,5,58,1.0
27,27,5,59,1.0
27,27,5,60,1.0
27,27,6,1,1.0
27,27,6,2,1.0
27,27,6,3,1.0
27,27,6,4,1.0
27,27,6,5,1.0
27,27,6,6,1.0
27,27,6,7,1.0
27,27,6,8,1.0
27,27,6,9,1.0
27,27,6,10,1.0
27,27,6,11,1.0
27,27,6,12,1.0
27,27,6,13,1.0
27,27,6,14,1.0
27,27,6,15,1.0
27,27,6,16,1.0
27,27,6,17,1.0
27,27,6,18,1.0
27,27,6,19,1.0
27,27,6,20,1.0
27,27,6,21,1.0
27,27,6,22,1.0
27,27,6,23,1.0
27,27,6,24,1.0
27,27,6,25,1.0
27,27,6,26,1.0
27,27,6,27,1.0
27,27,6,28,1.0
27,27,6,29,1.0
27,27,6,30,1.0
27,27,6,31,1.0
27,27,6,32,1.0
27,27,6,33,1.0
27,27,6,34,1.0
27,27,6,35,1.0
27,27,6,36,1.0
27,27,6,37,1.0
27,27,6,38,1.0
27,27,6,39,1.0
27,27,6,40,1.0
27,27,6,41,1.0
27,27,6,42,1.0
27,27,6,43,1.0
27,27,6,44,1.0
27,27,6,45,1.0
27,27,6,46,1.0
27,27,6,47,1.0
27,27,6,48,1.0
27,27,6,49,1.0
27,27,6,50,1.0
27,27,6,51,1.0
27,27,6,52,1.0
27,27,6,53,1.0
27,27,6,54,1.0
27,27,6,55,1.0
27,27,6,56,1.0
27,27,6,57,1.0
27,27,6,58,1.0
27,27,6,59,1.0
27,27,6,60,1.0
27,27,7,1,1.0
27,27,7,2,1.0
27,27,7,3,1.0
27,27,7,4,1.0
27,27,7,5,1.0
27,27,7,6,1.0
27,27,7,7,1.0
27,27,7,8,1.0
27,27,7,9,1.0
27,27,7,10,1.0
27,27,7,11,1.0
27,27,7,12,1.0
27,27,7,13,1.0
27,27,7,14,1.0
27,27,7,15,1.0
27,27,7,16,1.0
27,27,7,17,1.0
27,27,7,18,1.0
27,27,7,19,1.0
27,27,7,20,1.0
27,27,7,21,1.0
27,27,7,22,1.0
27,27,7,23,1.0
27,27,7,24,1.0
27,27,7,25,1.0
27,27,7,26,1.0
27,27,7,27,1.0
27,27,7,28,1.0
27,27,7,29,1.0
27,27,7,30,1.0
27,27,7,31,1.0
27,27,7,32,1.0
27,27,7,33,1.0
27,27,7,34,1.0
27,27,7,35,1.0
27,27,7,36,1.0
27,27,7,37,1.0
27,27,7,38,1.0
27,27,7,39,1.0
27,27,7,40,1.0
27,27,7,41,1.0
27,27,7,42,1.0
27,27,7,43,1.0
27,27,7,44,1.0
27,27,7,45,1.0
27,27,7,46,1.0
27,27,7,47,1.0
27,27,7,48,1.0
27,27,7,49,1.0
27,27,7,50,1.0
27,27,7,51,1.0
27,27,7,52,1.0
27,27,7,53,1.0
27,27,7,54,1.0
27,27,7,55,1.0
27,27,7,56,1.0
27,27,7,57,1.0
27,27,7,58,1.0
27,27,7,59,1.0
27,27,7,60,1.0
27,27,8,1,1.0
27,27,8,2,1.0
27,27,8,3,1.0
27,27,8,4,1.0
27,27,8,5,1.0
27,27,8,6,1.0
27,27,8,7,1.0
27,27,8,8,1.0
27,27,8,9,1.0
27,27,8,10,1.0
27,27,8,11,1.0
27,27,8,12,1.0
27,27,8,13,1.0
27,27,8,14,1.0
27,27,8,15,1.0
27,27,8,16,1.0
27,27,8,17,1.0
27,27,8,18,1.0
27,27,8,19,1.0
27,27,8,20,1.0
27,27,8,21,1.0
27,27,8,22,1.0
27,27,8,23,1.0
27,27,8,24,1.0
27,27,8,25,1.0
27,27,8,26,1.0
